  53,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 272,   3,  -1,   0,   0,   0,   0,   0
  48,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   1, 159,   2,  -1,   0,   0,   0,   0,   0
  57,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   0,   1, 140,   1,  -1,   0,   0,   0,   0,   0
  33,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 295,   1,  -1,   0,   0,   0,   0,   0
  36,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   1,   0,   0, 314,   1,  -1,   0,   0,   0,   0,   0
  54,   0,   0,   1,   0,   1,   0,   0,   0,   0,   1,   1,   1,   0,   0, 579,   1,  -1,   0,   0,   0,   0,   0
  41,   1,   0,   0,   1,   0,   0,   0,   1,   0,   0,   0,   1,   0,   1, 554,   3,  -1,   0,   0,   0,   0,   0
  63,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 323,   1,  -1,   0,   0,   0,   0,   0
  48,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 227,   2,  -1,   0,   0,   0,   0,   0
  48,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0, 134,   2,  -1,   0,   0,   0,   0,   0
  56,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0, 223,   1,  -1,   0,   0,   0,   0,   0
  51,   0,   0,   1,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 134,   1, 170,   5,   1,   0,   0,   0
  31,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 155,   1,  -1,   0,   0,   0,   0,   0
  29,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 130,   4,  -1,   0,   0,   0,   0,   0
  41,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   1,   0, 630,   3,  -1,   0,   0,   0,   0,   0
  32,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 164,   2,  -1,   0,   0,   0,   0,   0
  37,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0, 268,   2, 182,   3,   0,   0,   1,   1
  42,   0,   0,   1,   0,   0,   0,   1,   1,   0,   0,   1,   0,   0,   0, 380,   1,  -1,   0,   0,   0,   0,   0
  31,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0, 154,   2,  -1,   0,   0,   0,   0,   0
  41,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0, 154,   5,  -1,   0,   0,   0,   0,   0
  56,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0, 221,   1,  -1,   0,   0,   0,   0,   0
  54,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,  67,   2,  -1,   0,   0,   0,   0,   0
  41,   0,   0,   1,   0,   1,   0,   0,   1,   0,   0,   1,   0,   1,   0, 367,   2, 297,   1,   0,   1,   0,   0
  40,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   1,   1,   0,  87,   6,  -1,   0,   0,   0,   0,   0
  50,   0,   0,   1,   1,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 701,   1,  -1,   0,   0,   0,   0,   0
  40,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 204,   2, 196,   1,   1,   0,   0,   0
  27,   0,   0,   1,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 652,   1,  -1,   0,   0,   0,   0,   1
  60,   1,   0,   0,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,  63,   2,  -1,   0,   0,   0,   0,   0
  28,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   1,   1,   0, 150,   1,  -1,   0,   0,   0,   0,   0
  52,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1, 398,   2, 460,   2,   1,   0,   0,   1
  37,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 224,   1,  -1,   0,   0,   0,   0,   1
  51,   1,   0,   0,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0, 406,   2,  -1,   0,   0,   0,   0,   0
  41,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   1,   1,   0,  60,   4,  -1,   0,   0,   0,   0,   0
  35,   0,   0,   0,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0, 521,   2,  -1,   0,   0,   0,   0,   0
  38,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 279,   1,  -1,   0,   0,   0,   0,   0
  34,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0, 203,   2,  -1,   0,   0,   0,   0,   0
  39,   1,   0,   0,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0, 201,   2,  -1,   0,   0,   0,   0,   0
  34,   1,   0,   0,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0, 372,   3,  -1,   0,   0,   0,   0,   0
  27,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   1,   0, 391,   1,  -1,   0,   0,   0,   0,   1
  32,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 165,   2,  -1,   0,   0,   0,   0,   0
  57,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0, 231,   5,  -1,   0,   0,   0,   0,   0
  41,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 291,   2,  -1,   0,   0,   0,   0,   0
  41,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0, 149,   2,  -1,   0,   0,   0,   0,   0
  30,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 233,   1, 137,  20,   1,   0,   0,   0
  36,   0,   0,   1,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0, 473,   1, 182,   1,   0,   0,   1,   0
  31,   0,   0,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 736,   1,  -1,   0,   0,   0,   0,   1
  36,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   0,   0, 337,   1,  -1,   0,   0,   0,   0,   0
  38,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0, 553,   1, 367,   7,   1,   0,   0,   0
  49,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1, 345,   2,  -1,   0,   0,   0,   0,   0
  57,   0,   0,   0,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   1,  65,   2,  -1,   0,   0,   0,   0,   0
  34,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   9,   1,  -1,   0,   0,   0,   0,   0
  32,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0, 259,   2, 145,   3,   1,   0,   0,   0
  37,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   1,   0,   0, 371,   3,  -1,   0,   0,   0,   0,   0
  33,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0, 280,   2,  -1,   0,   0,   0,   0,   0
  56,   1,   0,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 243,   1,  -1,   0,   0,   0,   0,   1
  27,   1,   0,   0,   1,   0,   0,   0,   1,   0,   0,   1,   0,   1,   0, 435,   3,  -1,   0,   0,   0,   0,   0
  21,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0, 258,   6, 169,   3,   0,   0,   1,   1
  58,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   1,   7,   5,  -1,   0,   0,   0,   0,   0
  32,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   1,   1,   0, 317,   5,  -1,   0,   0,   0,   0,   0
  33,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   1,   0,  76,   2, 207,   1,   1,   0,   0,   0
  25,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1, 170,   4,  -1,   0,   0,   0,   0,   1
  25,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   1,   1,   0, 386,   2,  -1,   0,   0,   0,   0,   1
  30,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0,  83,   2,  -1,   0,   0,   0,   0,   0
  22,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   1,   1,   0,  65,   1,  -1,   0,   0,   0,   0,   0
  39,   1,   0,   0,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,  69,   1,  -1,   0,   0,   0,   0,   0
  46,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0, 564,   2,  -1,   0,   0,   0,   0,   0
  31,   0,   0,   1,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 588,   1,  -1,   0,   0,   0,   0,   0
  45,   1,   0,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 113,   4,  -1,   0,   0,   0,   0,   0
  32,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,  16,   1,  -1,   0,   0,   0,   0,   0
  36,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   1,   0, 779,   2,  -1,   0,   0,   0,   0,   0
  51,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   1,   0,   1,   0, 281,   2, 266,   6,   1,   0,   0,   0
  34,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 1877,   3,  -1,   0,   0,   0,   0,   1
  24,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,  51,   1,  -1,   0,   0,   0,   0,   0
  45,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   1,   1,   0,  32,   3,  -1,   0,   0,   0,   0,   0
  32,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1, 176,   1, 288,   3,   1,   0,   0,   0
  77,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 161,   1,  -1,   0,   0,   0,   0,   1
  41,   1,   0,   0,   1,   0,   0,   0,   1,   0,   0,   1,   0,   1,   0, 187,   3,  -1,   0,   0,   0,   0,   0
  37,   1,   0,   0,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,  24,   1,  -1,   0,   0,   0,   0,   0
  43,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   1,   0,   0,   0,  67,   3,  -1,   0,   0,   0,   0,   0
  48,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   1,   0,  85,   1, 168,   2,   1,   0,   0,   0
  27,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0, 317,   2,  -1,   0,   0,   0,   0,   0
  33,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0, 236,  10,  -1,   0,   0,   0,   0,   0
  29,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   1,   1,   0,  54,   1, 345,   2,   1,   0,   0,   0
  34,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,  71,   1,  -1,   0,   0,   0,   0,   0
  52,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   1,   0, 489,   1,  -1,   0,   0,   0,   0,   1
  60,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,  39,   2,  -1,   0,   0,   0,   0,   0
  32,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 204,   2,  -1,   0,   0,   0,   0,   0
  32,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   1,   0, 455,   2,  -1,   0,   0,   0,   0,   0
  56,   0,   0,   1,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,  86,   1,  -1,   0,   0,   0,   0,   0
  31,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0, 190,   2,  -1,   0,   0,   0,   0,   0
  42,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   1,   0,   0, 280,   2,  -1,   0,   0,   0,   0,   0
  35,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0, 588,   2,  -1,   0,   0,   0,   0,   0
  56,   1,   0,   0,   1,   0,   0,   0,   0,   0,   1,   0,   1,   0,   0,  45,   9,  -1,   0,   0,   0,   0,   0
  48,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 168,   5,  -1,   0,   0,   0,   0,   0
  46,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   1,   0, 194,   4, 436,   1,   0,   1,   0,   0
  37,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0, 103,   3,  -1,   0,   0,   0,   0,   0
  41,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0, 333,   2,  -1,   0,   0,   0,   0,   0
  36,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   0, 102,   3,  -1,   0,   0,   0,   0,   0
  45,   0,   0,   1,   1,   0,   0,   1,   1,   0,   0,   1,   1,   0,   0,  92,   1,  -1,   0,   0,   0,   0,   0
  55,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0, 213,   2,  -1,   0,   0,   0,   0,   0
  39,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0, 289,   1,  -1,   0,   0,   0,   0,   0
  35,   0,   0,   1,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0,  77,   2,  -1,   0,   0,   0,   0,   0
  55,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0, 324,   3,  90,   2,   0,   0,   1,   1
  55,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0,  84,   3, 183,   3,   1,   0,   0,   0
  27,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   1,   0, 168,   1,  -1,   0,   0,   0,   0,   0
  34,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 380,   1,  -1,   0,   0,   0,   0,   0
  34,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,  10,   1,  -1,   0,   0,   0,   0,   0
  25,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0, 199,   2,  -1,   0,   0,   0,   0,   0
  41,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   0,   0,  35,   3,  -1,   0,   0,   0,   0,   0
  43,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   1,   0,   0,  82,   2,  -1,   0,   0,   0,   0,   0
  28,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0, 676,   2, 146,   2,   1,   0,   0,   1
  31,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0, 455,   1,  -1,   0,   0,   0,   0,   0
  78,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,  80,   4,  -1,   0,   0,   0,   0,   0
  45,   0,   0,   1,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 549,   2,  -1,   0,   0,   0,   0,   0
  48,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0, 135,   1,  -1,   0,   0,   0,   0,   0
  32,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   1,   1,   0, 412,   1,  -1,   0,   0,   0,   0,   0
  42,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0, 101,   3,  -1,   0,   0,   0,   0,   0
  37,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0, 253,   2,  -1,   0,   0,   0,   0,   0
  40,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   1,   1,   0, 272,   1, 335,   4,   0,   1,   0,   0
  32,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0,  84,   1,  -1,   0,   0,   0,   0,   0
  42,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 135,   2,  -1,   0,   0,   0,   0,   0
  43,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   1,   1,   0, 166,   1,  -1,   0,   0,   0,   0,   0
  44,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   1,   1,   0,  18,   7,  -1,   0,   0,   0,   0,   0
  37,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   1,   0, 147,   2, 347,   1,   1,   0,   0,   0
  37,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,  63,   1,  -1,   0,   0,   0,   0,   0
  37,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   1,   0,  65,   2, 119,   1,   1,   0,   0,   0
  28,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   1,   1,   0, 194,   2,  -1,   0,   0,   0,   0,   0
  32,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   1,   0, 333,   2,  -1,   0,   0,   0,   0,   0
  34,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0,  14,   5,  -1,   0,   0,   0,   0,   0
  40,   0,   0,   1,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0, 140,   1,  -1,   0,   0,   0,   0,   0
  34,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   0,   0, 109,   3,  -1,   0,   0,   0,   0,   0
  34,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,  61,   2,  -1,   0,   0,   0,   0,   0
  34,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   1, 377,   3,   7,   4,   0,   0,   1,   0
  37,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   1,   0,  96,   1, 271,   2,   0,   1,   0,   0
  36,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   1,   0, 152,   2, 347,   1,   1,   0,   0,   0
  56,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   1,   0,   1,   0, 382,   2,  -1,   0,   0,   0,   0,   1
  49,   1,   0,   0,   1,   0,   0,   0,   1,   0,   0,   1,   1,   0,   1,  97,   6,  -1,   0,   0,   0,   0,   0
  33,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   1,   0, 543,  12,  -1,   0,   0,   0,   0,   0
  30,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 240,   2,  -1,   0,   0,   0,   0,   0
  36,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,  48,   2,  -1,   0,   0,   0,   0,   0
  23,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   1,   0, 471,   2,  -1,   0,   0,   0,   0,   0
  57,   0,   0,   1,   0,   1,   0,   0,   1,   0,   0,   1,   0,   1,   0, 354,   3,  -1,   0,   0,   0,   0,   0
  27,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0, 435,   2,  -1,   0,   0,   0,   0,   0
  38,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   1,   0, 152,   2,  -1,   0,   0,   0,   0,   0
  42,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0, 285,   1,  -1,   0,   0,   0,   0,   0
  75,   1,   0,   0,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1, 185,   1, 181,   2,   0,   0,   1,   1
